country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","12-09-2025 14:00:00",19.205800,72.868200,NH3,1,1,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","12-09-2025 14:00:00",19.215859,72.831718,PM2.5,5,21,11
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","12-09-2025 14:00:00",19.1653323,72.922099,OZONE,2,25,8
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","12-09-2025 14:00:00",18.897756,72.813320,CO,2,43,19
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","12-09-2025 14:00:00",19.000084,72.856730,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","12-09-2025 14:00:00",19.000084,72.856730,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","12-09-2025 14:00:00",19.000084,72.856730,OZONE,57,90,60
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","12-09-2025 14:00:00",19.060498,72.923356,NH3,2,4,3
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","12-09-2025 14:00:00",18.614767,73.799516,NO2,22,45,30
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-09-2025 14:00:00",18.616318,73.765797,PM2.5,34,65,51
India,Maharashtra,Pune,"Bhosari, Pune - IITM","12-09-2025 14:00:00",18.640051,73.848956,OZONE,7,82,20
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","12-09-2025 14:00:00",18.96702,72.84214,PM10,20,81,44
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","12-09-2025 14:00:00",19.1750,72.9419,PM2.5,21,49,32
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","12-09-2025 14:00:00",23.555190,74.440010,PM10,64,140,111
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","12-09-2025 14:00:00",23.555190,74.440010,CO,10,52,17
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-09-2025 14:00:00",25.106006,76.469948,PM10,58,117,79
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-09-2025 14:00:00",25.106006,76.469948,NH3,3,4,3
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-09-2025 14:00:00",25.747299,71.393989,PM10,10,84,48
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-09-2025 14:00:00",25.747299,71.393989,NO2,2,14,7
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-09-2025 14:00:00",25.747299,71.393989,SO2,1,5,3
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-09-2025 14:00:00",27.215415,77.50873,PM10,46,86,62
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-09-2025 14:00:00",27.215415,77.50873,NO2,10,28,16
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-09-2025 14:00:00",27.215415,77.50873,NH3,7,12,9
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-09-2025 14:00:00",27.215415,77.50873,CO,10,43,14
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-09-2025 14:00:00",21.8004996,83.8396977,NH3,6,10,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-09-2025 14:00:00",21.8004996,83.8396977,SO2,15,17,16
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-09-2025 14:00:00",21.8004996,83.8396977,CO,10,17,16
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-09-2025 14:00:00",21.8004996,83.8396977,OZONE,23,25,25
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","12-09-2025 14:00:00",20.94185,86.11510,PM10,21,64,37
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","12-09-2025 14:00:00",20.94185,86.11510,NO2,17,24,20
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","12-09-2025 14:00:00","20.48891     ","85.84768     ",CO,40,53,47
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","12-09-2025 14:00:00",21.643900,85.599355,CO,2,186,32
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","12-09-2025 14:00:00",17.6336264,75.9132495,NO2,2,40,18
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","12-09-2025 14:00:00",17.6336264,75.9132495,CO,10,52,19
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-09-2025 14:00:00",17.65439,75.90649,PM2.5,22,55,39
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-09-2025 14:00:00",17.65439,75.90649,PM10,30,74,49
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-09-2025 14:00:00",17.65439,75.90649,NO2,6,59,28
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-09-2025 14:00:00",17.65439,75.90649,SO2,1,3,2
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","12-09-2025 14:00:00",19.26777,72.97182,NO2,4,26,15
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","12-09-2025 14:00:00",19.235581,73.159121,NO2,23,54,33
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-09-2025 14:00:00",19.4458210,72.7988231,PM2.5,16,65,32
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-09-2025 14:00:00",19.4458210,72.7988231,PM10,28,65,44
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-09-2025 14:00:00",19.4458210,72.7988231,SO2,2,7,4
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-09-2025 14:00:00",19.4458210,72.7988231,CO,9,103,73
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","12-09-2025 14:00:00",25.5586,91.8985,PM2.5,1,18,8
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","12-09-2025 14:00:00",21.941841,86.728318,SO2,3,7,5
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","12-09-2025 14:00:00",20.240790,85.836784,PM2.5,18,43,28
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","12-09-2025 14:00:00",20.240790,85.836784,OZONE,4,47,25
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","12-09-2025 14:00:00",20.34652,85.81630,NH3,6,12,9
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","12-09-2025 14:00:00",22.06156703,85.47409613,NH3,4,4,4
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-09-2025 14:00:00",22.265816,86.174829,SO2,7,9,8
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","12-09-2025 14:00:00",22.18972222,84.86277778,NO2,11,11,11
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","12-09-2025 14:00:00",21.606865,85.510538,PM10,40,87,64
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","12-09-2025 14:00:00",21.869985,85.167016,PM10,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-09-2025 14:00:00",31.620000,74.876512,PM10,60,76,62
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-09-2025 14:00:00",31.620000,74.876512,NH3,5,8,8
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","12-09-2025 14:00:00",30.233011,74.907758,PM2.5,7,19,12
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","12-09-2025 14:00:00",30.233011,74.907758,CO,2,64,6
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-09-2025 14:00:00","30.736056 ",76.209694,PM10,3,54,33
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-09-2025 14:00:00",20.832874,85.104082,NO2,5,29,9
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-09-2025 14:00:00",20.832874,85.104082,OZONE,3,27,4
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-09-2025 14:00:00",21.51161,86.89088,PM10,17,92,37
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-09-2025 14:00:00",21.51161,86.89088,CO,20,42,37
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","12-09-2025 14:00:00",22.1166054,85.3945546,NH3,1,23,4
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","12-09-2025 14:00:00",30.649961,76.331442,NO2,23,24,24
India,Punjab,Patiala,"Model Town, Patiala - PPCB","12-09-2025 14:00:00",30.349388,76.366642,OZONE,19,21,19
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-09-2025 14:00:00",26.470859,74.646594,CO,6,44,16
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-09-2025 14:00:00",26.215415,73.070156,PM2.5,7,50,28
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-09-2025 14:00:00",26.215415,73.070156,PM10,32,115,66
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-09-2025 14:00:00",26.215415,73.070156,NO2,3,17,8
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-09-2025 14:00:00",26.215415,73.070156,CO,8,20,12
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-09-2025 14:00:00",26.358805,73.047444,PM2.5,15,50,32
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-09-2025 14:00:00",26.358805,73.047444,CO,12,28,16
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-09-2025 14:00:00",26.253384,72.976571,CO,5,28,12
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-09-2025 14:00:00",26.506177,77.025989,SO2,4,84,14
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-09-2025 14:00:00",26.506177,77.025989,CO,7,29,18
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-09-2025 14:00:00",26.506177,77.025989,OZONE,1,10,4
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-09-2025 14:00:00",25.164090,75.858137,NH3,2,3,3
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-09-2025 14:00:00",25.164090,75.858137,CO,8,43,11
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-09-2025 14:00:00",26.159933,75.780517,PM10,67,146,104
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-09-2025 14:00:00",26.159933,75.780517,NH3,4,13,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-09-2025 14:00:00",27.338530,88.614099,PM10,12,38,22
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-09-2025 14:00:00",27.338530,88.614099,CO,2,19,6
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-09-2025 14:00:00",27.338530,88.614099,OZONE,19,39,27
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-09-2025 14:00:00",11.06825,79.07033,PM10,20,68,49
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-09-2025 14:00:00",11.06825,79.07033,NO2,9,9,9
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-09-2025 14:00:00",12.8777316,80.0834807,PM10,29,58,44
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-09-2025 14:00:00",12.8777316,80.0834807,NH3,1,4,2
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","12-09-2025 14:00:00",29.610750,74.283608,NO2,58,168,79
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","12-09-2025 14:00:00",29.610750,74.283608,SO2,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","12-09-2025 14:00:00",29.610750,74.283608,CO,4,26,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","12-09-2025 14:00:00",29.610750,74.283608,OZONE,12,28,19
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","12-09-2025 14:00:00",26.902909,75.836858,PM10,62,107,84
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","12-09-2025 14:00:00",26.902909,75.836858,SO2,2,44,21
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","12-09-2025 14:00:00",26.902909,75.836858,OZONE,16,50,34
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","12-09-2025 14:00:00",26.843698,75.766894,OZONE,38,93,53
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-09-2025 14:00:00",26.9164092,75.7994901,PM2.5,48,86,65
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-09-2025 14:00:00",26.9164092,75.7994901,CO,4,120,69
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-09-2025 14:00:00",26.786682,75.827928,PM2.5,27,95,49
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-09-2025 14:00:00",26.786682,75.827928,OZONE,9,55,31
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","12-09-2025 14:00:00",26.960669,75.771817,PM10,NA,NA,NA
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","12-09-2025 14:00:00",26.960669,75.771817,NO2,9,42,22
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","12-09-2025 14:00:00",26.960669,75.771817,OZONE,3,19,7
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","12-09-2025 14:00:00",26.9502929,75.730943,OZONE,19,28,21
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","12-09-2025 14:00:00",26.912329,70.909168,OZONE,26,39,30
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-09-2025 14:00:00",25.344694,72.626208,NH3,3,5,4
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","12-09-2025 14:00:00",24.588397,76.172782,PM10,56,105,77
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","12-09-2025 14:00:00",28.108988,75.386577,PM2.5,25,51,37
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","12-09-2025 14:00:00",28.108988,75.386577,PM10,53,120,71
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-09-2025 14:00:00",26.268249,73.0193853,CO,4,78,21
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-09-2025 14:00:00",26.295810,73.082283,NH3,2,5,3
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-09-2025 14:00:00",25.196024,75.855668,SO2,2,14,8
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-09-2025 14:00:00",25.14389,75.821256,PM10,62,113,78
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-09-2025 14:00:00",25.14389,75.821256,CO,45,86,62
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-09-2025 14:00:00",27.213494,73.734444,NO2,4,12,7
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-09-2025 14:00:00",27.213494,73.734444,CO,8,18,14
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","12-09-2025 14:00:00",24.041198,74.780702,SO2,2,5,2
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-09-2025 14:00:00",27.608912,75.153302,NO2,8,30,15
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","12-09-2025 14:00:00",24.885261,72.857549,CO,16,36,29
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","12-09-2025 14:00:00",24.885261,72.857549,OZONE,10,41,24
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-09-2025 14:00:00",29.931624,73.864511,PM10,26,122,66
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-09-2025 14:00:00",29.931624,73.864511,NO2,18,62,35
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-09-2025 14:00:00",24.892047,74.623527,CO,5,12,8
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-09-2025 14:00:00",24.892047,74.623527,OZONE,4,45,25
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","12-09-2025 14:00:00",26.895552,76.334753,NO2,14,51,24
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-09-2025 14:00:00",26.699557,77.898881,PM10,63,134,92
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-09-2025 14:00:00",26.699557,77.898881,OZONE,7,22,11
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","12-09-2025 14:00:00",25.339605,74.618883,OZONE,4,20,11
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","12-09-2025 14:00:00",28.194909,76.862296,SO2,1,16,8
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-09-2025 14:00:00",24.892047,74.623527,PM10,40,90,65
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-09-2025 14:00:00",13.164544,80.26285,SO2,4,33,21
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-09-2025 14:00:00",12.9533,80.2357,CO,12,39,28
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-09-2025 14:00:00",13.1036,80.2909,NH3,4,6,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-09-2025 14:00:00",13.1036,80.2909,OZONE,8,11,10
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-09-2025 14:00:00",13.0052189,80.2398125,PM2.5,36,60,49
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-09-2025 14:00:00",13.0052189,80.2398125,PM10,45,76,62
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","12-09-2025 14:00:00",11.0328,77.0349,PM2.5,14,53,35
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","12-09-2025 14:00:00",10.942451,76.978996,PM10,25,45,34
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","12-09-2025 14:00:00",10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","12-09-2025 14:00:00",11.4068288,76.7138973,PM10,20,122,54
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","12-09-2025 14:00:00",11.4068288,76.7138973,SO2,18,24,23
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","12-09-2025 14:00:00",10.681158,78.741746,PM2.5,23,52,36
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","12-09-2025 14:00:00",10.681158,78.741746,PM10,27,56,42
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","12-09-2025 14:00:00",10.681158,78.741746,OZONE,12,14,13
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","12-09-2025 14:00:00",10.423417,78.784889,PM10,26,74,40
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","12-09-2025 14:00:00",10.423417,78.784889,SO2,12,24,12
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","12-09-2025 14:00:00",9.36399,78.831977,PM2.5,22,49,36
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","12-09-2025 14:00:00",9.36399,78.831977,PM10,19,59,39
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","12-09-2025 14:00:00",9.36399,78.831977,CO,22,26,23
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","12-09-2025 14:00:00",12.9099161,80.1076538,NO2,26,149,51
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","12-09-2025 14:00:00",13.0664,"80.2112 ",PM10,63,206,122
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","12-09-2025 14:00:00",13.0664,"80.2112 ",NH3,3,4,3
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-09-2025 14:00:00",13.1278,80.2642,NO2,6,18,10
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-09-2025 14:00:00",13.1278,80.2642,CO,14,44,23
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-09-2025 14:00:00",13.1662,80.2584,NO2,3,7,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-09-2025 14:00:00",13.1662,80.2584,OZONE,29,51,35
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-09-2025 14:00:00",13.164544,80.26285,NO2,1,11,4
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","12-09-2025 14:00:00",11.0973603,77.3228673,SO2,3,12,5
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","12-09-2025 14:00:00",11.0973603,77.3228673,OZONE,3,3,3
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","12-09-2025 14:00:00",12.909494,79.131861,PM10,NA,NA,NA
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","12-09-2025 14:00:00",9.559382,77.948828,NO2,19,20,19
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","12-09-2025 14:00:00",9.559382,77.948828,CO,16,20,19
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","12-09-2025 14:00:00",17.540891,78.358528,NO2,17,44,25
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","12-09-2025 14:00:00",17.540891,78.358528,NH3,2,6,3
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-09-2025 14:00:00",11.679111,78.125052,NH3,3,3,3
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-09-2025 14:00:00",10.7654824,79.1389968,NO2,3,3,3
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-09-2025 14:00:00","8.816428 ",78.099039,NO2,17,28,22
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-09-2025 14:00:00","8.816428 ",78.099039,SO2,1,11,6
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-09-2025 14:00:00",10.830158,78.691849,NH3,1,1,1
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","12-09-2025 14:00:00",8.728442,77.6962,SO2,18,20,19
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","12-09-2025 14:00:00",10.942451,76.978996,OZONE,2,46,8
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","12-09-2025 14:00:00",11.6829898,79.7532099,NH3,5,5,5
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","12-09-2025 14:00:00",10.358535,77.984321,PM2.5,14,49,30
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","12-09-2025 14:00:00",10.358535,77.984321,PM10,21,75,46
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","12-09-2025 14:00:00",10.358535,77.984321,NH3,2,3,2
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","12-09-2025 14:00:00",13.4127,80.1081,PM2.5,25,335,157
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","12-09-2025 14:00:00",17.37206,78.50864,NO2,15,17,17
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-09-2025 14:00:00",17.528544,78.286195,OZONE,20,103,89
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","12-09-2025 14:00:00",17.4559458,78.4332152,CO,8,22,11
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-09-2025 14:00:00",17.417094,78.457437,NO2,NA,NA,NA
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","12-09-2025 14:00:00",12.746998,77.813811,OZONE,3,24,9
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-09-2025 14:00:00",12.864618,79.659968,NO2,1,12,4
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-09-2025 14:00:00",12.864618,79.659968,SO2,NA,NA,NA
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-09-2025 14:00:00",12.864618,79.659968,CO,19,21,20
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-09-2025 14:00:00",12.864618,79.659968,OZONE,3,4,3
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","12-09-2025 14:00:00",17.518400,78.278777,SO2,7,18,12
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","12-09-2025 14:00:00",17.585705,78.126199,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","12-09-2025 14:00:00",17.393559,78.339194,NH3,2,2,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","12-09-2025 14:00:00",17.393559,78.339194,CO,22,30,25
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","12-09-2025 14:00:00",28.999264,77.7590354,CO,28,42,31
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","12-09-2025 14:00:00",28.9535882,77.7622941,NH3,3,6,4
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-09-2025 14:00:00",29.063510,77.709723,NH3,4,8,6
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-09-2025 14:00:00",29.063510,77.709723,CO,10,48,32
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","12-09-2025 14:00:00",28.83526,78.74460,NH3,4,5,5
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","12-09-2025 14:00:00",28.83526,78.74460,CO,24,42,38
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-09-2025 14:00:00",28.840739,78.697531,PM2.5,22,67,38
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-09-2025 14:00:00",28.840739,78.697531,SO2,13,23,18
